,Unnamed: 0,id,conversation_id,created_at,date,timezone,place,tweet,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,tokens,predictions
1515,1515,1244587405534842883,1243152425466253314,1585567735000,2020-03-30 16:58:55,530,,what action can taken employer who denies pay full salary many the private organisations asking people quit forcefully paying less for work from home this difficult situations ,"['#lockdown', '#wfh']",[],480368046,480368046,VandanaJadhav1,Vandana Jadhav,1,16,https://twitter.com/VandanaJadhav1/status/1244587405534842883,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '480368046', 'username': 'VandanaJadhav1'}, {'user_id': '1093439162643030016', 'username': 'Anurag_Office'}, {'user_id': '471741741', 'username': 'PMOIndia'}, {'user_id': '2574232910', 'username': 'HRDMinistry'}, {'user_id': '134758540', 'username': 'timesofindia'}, {'user_id': '1056850669', 'username': 'airnewsalerts'}]",,,,,"['action', 'taken', 'employer', 'denies', 'pay', 'full', 'salary', 'many', 'private', 'organisations', 'asking', 'people', 'quit', 'forcefully', 'paying', 'less', 'work', 'home', 'difficult', 'situations']",0
1516,1516,1244585058884825091,1244585058884825091,1585567175000,2020-03-30 16:49:35,530,,creative work coconut which try get free from quarantined work fit down period work decors … igshid 10phmqdy8uolo …,"['#painting', '#art']",[],155157583,155157583,kapparikishan,kappari kishan,1,16,https://twitter.com/kapparikishan/status/1244585058884825091,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '155157583', 'username': 'kapparikishan'}]",,,,,"['creative', 'work', 'coconut', 'try', 'get', 'free', 'quarantined', 'work', 'fit', 'period', 'work', 'decors', '…', 'igshid', '10phmqdy8uolo', '…']",0
1517,1517,1244584846694985728,1244584846694985728,1585567125000,2020-03-30 16:48:45,530,,work from home possible the lockdown when kids are busy with logiqids and its contest logic thon mental aptitude development competition which children can participate free cost they are given… igshid erskzjulgy3f …,[],[],3165299058,3165299058,jignagshah,jigna shah,1,16,https://twitter.com/jignagshah/status/1244584846694985728,False,1,0,1,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '3165299058', 'username': 'jignagshah'}]",,,,,"['work', 'home', 'possible', 'lockdown', 'kids', 'busy', 'logiqids', 'contest', 'logic', 'thon', 'mental', 'aptitude', 'development', 'competition', 'children', 'participate', 'free', 'cost', 'given…', 'igshid', 'erskzjulgy3f', '…']",0
1519,1519,1244584687353430016,1244584687353430016,1585567087000,2020-03-30 16:48:07,530,,our homes have been converted into quarantine social interaction has been minimized and humans are converted into digital animals from social animals its difficult time but its time stay calm stay home stay safe pic twitter com embl0jpxee,"['#whencoronavirusisover', '#lockdown', '#stayhome', '#quarantine']",[],1082361743387648000,1082361743387648000,hammadhabeb,Hammad Habib,1,16,https://twitter.com/hammadhabeb/status/1244584687353430016,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1082361743387648000', 'username': 'hammadhabeb'}]",,,,,"['homes', 'converted', 'quarantine', 'social', 'interaction', 'minimized', 'humans', 'converted', 'digital', 'animals', 'social', 'animals', 'difficult', 'time', 'time', 'stay', 'calm', 'stay', 'home', 'stay', 'safe', 'pic', 'twitter', 'com', 'embl0jpxee']",1
1520,1520,1244584204383293444,1244584204383293444,1585566972000,2020-03-30 16:46:12,530,,why bankers are called work everyday for full day this situation husband with want him work from home for few weeks want him safe want family safe awful,"['#ucobank', '#coronavirusindia']",[],67855918,67855918,Mourudra,Moumita Rudra,1,16,https://twitter.com/Mourudra/status/1244584204383293444,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '67855918', 'username': 'Mourudra'}, {'user_id': '2526794479', 'username': 'MamataOfficial'}, {'user_id': '471741741', 'username': 'PMOIndia'}, {'user_id': '58243368', 'username': 'nsitharaman'}]",,,,,"['bankers', 'called', 'work', 'everyday', 'full', 'day', 'situation', 'husband', 'want', 'work', 'home', 'weeks', 'want', 'safe', 'want', 'family', 'safe', 'awful']",0
1522,1522,1244582125506093056,1244582125506093056,1585566476000,2020-03-30 16:37:56,530,,stay home and stay save from covid pic twitter com nmmgve9c8r,[],[],1015822124676612096,1015822124676612096,ArnikaSahaINC,Arnika Saha অর্ণিকা সাহা,1,16,https://twitter.com/ArnikaSahaINC/status/1244582125506093056,False,6,0,1,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1015822124676612096', 'username': 'ArnikaSahaINC'}]",,,,,"['stay', 'home', 'stay', 'save', 'covid', 'pic', 'twitter', 'com', 'nmmgve9c8r']",1
1524,1524,1244581689956773890,1244553486278131712,1585566372000,2020-03-30 16:36:12,530,,bhai mahavikasaghadi sarkar hai sab sath lekar chalna hai malad east from home see crowd even after lockdown and action taken pic twitter com qkirx90jii,[],[],122064913,122064913,vinny7984,Vineet Shrimal,1,16,https://twitter.com/vinny7984/status/1244581689956773890,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '122064913', 'username': 'vinny7984'}, {'user_id': '1240338908228902913', 'username': 'TheSquind'}, {'user_id': '87643561', 'username': 'Rajput_Ramesh'}, {'user_id': '4573405572', 'username': 'MumbaiPolice'}, {'user_id': '268676434', 'username': 'RanaAyyub'}]",,,,,"['bhai', 'mahavikasaghadi', 'sarkar', 'hai', 'sab', 'sath', 'lekar', 'chalna', 'hai', 'malad', 'east', 'home', 'see', 'crowd', 'even', 'lockdown', 'action', 'taken', 'pic', 'twitter', 'com', 'qkirx90jii']",1
1525,1525,1244580988870680577,1244580988870680577,1585566205000,2020-03-30 16:33:25,530,,work from home  @ lannacosmythic igshid dw4di6t3bmt2 …,[],[],284936007,284936007,Lannacosmythic,LannaCosmythic. (Marry Jane),1,16,https://twitter.com/Lannacosmythic/status/1244580988870680577,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '284936007', 'username': 'Lannacosmythic'}]",,,,,"['work', 'home', 'lannacosmythic', 'igshid', 'dw4di6t3bmt2', '…']",0
1526,1526,1244579696257294336,1244292385410101250,1585565897000,2020-03-30 16:28:17,530,,accha toh lockdwn pehle notice aata that creates panic society people rush buy items large crowd gather market people workin away from home city travel home all this chaos help spread corona good thinking,[],[],2488157832,2488157832,Im_RJ29,Ratul Jain,1,16,https://twitter.com/Im_RJ29/status/1244579696257294336,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '2488157832', 'username': 'Im_RJ29'}, {'user_id': '19760270', 'username': 'priyankac19'}]",,,,,"['accha', 'toh', 'lockdwn', 'pehle', 'notice', 'aata', 'creates', 'panic', 'society', 'people', 'rush', 'buy', 'items', 'large', 'crowd', 'gather', 'market', 'people', 'workin', 'away', 'home', 'city', 'travel', 'home', 'chaos', 'help', 'spread', 'corona', 'good', 'thinking']",1
1527,1527,1244576078430998528,1244576078430998528,1585565034000,2020-03-30 16:13:54,530,, despite request from police govt public are still coming out their homes pns news sec bad pic twitter com mvq64g2c1u,"['#stay_home_stay_safe', '#covid19', '#india_lockdown_day6']",[],1243849587296579584,1243849587296579584,majeed9299,Majeed9299,1,16,https://twitter.com/majeed9299/status/1244576078430998528,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1243849587296579584', 'username': 'majeed9299'}, {'user_id': '118787224', 'username': 'KTRTRS'}, {'user_id': '4751626518', 'username': 'shobegumpet'}]",,,,,"['despite', 'request', 'police', 'govt', 'public', 'still', 'coming', 'homes', 'pns', 'news', 'sec', 'bad', 'pic', 'twitter', 'com', 'mvq64g2c1u']",0
1528,1528,1244575621969313793,1244575621969313793,1585564926000,2020-03-30 16:12:06,530,,because corona virus are staying home but what about other birds and animals should think about them give some food from your daily spare food because they have also right live was also unaware this got this idea from helping hands pic twitter com xjnrwkfv3b,[],[],1077159287950962688,1077159287950962688,ShibadattaSwain,Manab premi Pintu,1,16,https://twitter.com/ShibadattaSwain/status/1244575621969313793,False,8,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1077159287950962688', 'username': 'ShibadattaSwain'}, {'user_id': '27830610', 'username': 'WFP'}]",,,,,"['corona', 'virus', 'staying', 'home', 'birds', 'animals', 'think', 'give', 'food', 'daily', 'spare', 'food', 'also', 'right', 'live', 'also', 'unaware', 'got', 'idea', 'helping', 'hands', 'pic', 'twitter', 'com', 'xjnrwkfv3b']",0
1529,1529,1244574822002122752,1244574822002122752,1585564735000,2020-03-30 16:08:55,530,,assurance couldn stop their feet labor any how want reach their home some people seen traveling foot from varanasi moradabad they had only one wish death future they would like die their home land pic twitter com 2a3n15nv19,"['#lockdown21', '#coronavirus']",[],1169858940181471232,1169858940181471232,AU_MBDNews,Amar Ujala Moradabad,1,16,https://twitter.com/AU_MBDNews/status/1244574822002122752,False,1,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1169858940181471232', 'username': 'AU_MBDNews'}]",,,,,"['assurance', 'stop', 'feet', 'labor', 'want', 'reach', 'home', 'people', 'seen', 'traveling', 'foot', 'varanasi', 'moradabad', 'one', 'wish', 'death', 'future', 'would', 'like', 'die', 'home', 'land', 'pic', 'twitter', 'com', '2a3n15nv19']",0
1530,1530,1244571698898272258,1244571698898272258,1585563990000,2020-03-30 15:56:30,530,,unsung heroes  stay home stay safe social distancing the only preventive measure that can protect you and your family from this virus virus won’ enter your home unless you bring … igshid 1059smmfefk7r …,['#corona'],[],134882426,134882426,MoodyMiscreant,Dr. M. Hassaan Amjad,1,15,https://twitter.com/MoodyMiscreant/status/1244571698898272258,False,1,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '134882426', 'username': 'MoodyMiscreant'}]",,,,,"['unsung', 'heroes', 'stay', 'home', 'stay', 'safe', 'social', 'distancing', 'preventive', 'measure', 'protect', 'family', 'virus', 'virus', 'won’', 'enter', 'home', 'unless', 'bring', '…', 'igshid', '1059smmfefk7r', '…']",1
1531,1531,1244571431587000320,1244571431587000320,1585563926000,2020-03-30 15:55:26,530,,corona you can lock home but you can stop from helping the needy you can stop from going out but you can stop will help will win service not just activity our… igshid lo2x8kcjk2ke …,[],[],2213889210,2213889210,JoyofsharingNgo,Joyofsharing Society,1,15,https://twitter.com/JoyofsharingNgo/status/1244571431587000320,False,2,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '2213889210', 'username': 'JoyofsharingNgo'}]",,,,,"['corona', 'lock', 'home', 'stop', 'helping', 'needy', 'stop', 'going', 'stop', 'help', 'win', 'service', 'activity', 'our…', 'igshid', 'lo2x8kcjk2ke', '…']",0
1532,1532,1244569779932971012,1244569779932971012,1585563533000,2020-03-30 15:48:53,530,,companies before giving work from home your business the only one that remains unaffected make sure you’ working from home works from home legit companies when giving salary lulz all businesses are affected please expect god knows how long delay,[],[],509252445,509252445,Neeti_D,Neeti,1,15,https://twitter.com/Neeti_D/status/1244569779932971012,False,4,0,1,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '509252445', 'username': 'Neeti_D'}]",,,,,"['companies', 'giving', 'work', 'home', 'business', 'one', 'remains', 'unaffected', 'make', 'sure', 'you’', 'working', 'home', 'works', 'home', 'legit', 'companies', 'giving', 'salary', 'lulz', 'businesses', 'affected', 'please', 'expect', 'god', 'knows', 'long', 'delay']",0
1533,1533,1244567381394898944,1244489277372841986,1585562961000,2020-03-30 15:39:21,530,,can you please ensure that don have power cuts often are trying work from home and here wagholi there are frequent power cuts even week days ,[],[],897117440663932929,897117440663932929,harshitaa_g,Harshita Gupta,1,15,https://twitter.com/harshitaa_g/status/1244567381394898944,False,1,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '897117440663932929', 'username': 'harshitaa_g'}, {'user_id': '4707327216', 'username': 'PuneCityPolice'}]",,,,,"['please', 'ensure', 'power', 'cuts', 'often', 'trying', 'work', 'home', 'wagholi', 'frequent', 'power', 'cuts', 'even', 'week', 'days']",0
1534,1534,1244567074787205120,1244567074787205120,1585562888000,2020-03-30 15:38:08,530,,heartfelt tribute all the and who work for their country who are working protect the persons who are separated from their family and away from home raise the name their ,"['#employees', '#doctors', '#coronavirusinfected', '#country', '#who']",[],1119123132495745025,1119123132495745025,DeepMee20212071,Deep Meena,1,15,https://twitter.com/DeepMee20212071/status/1244567074787205120,False,2,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1119123132495745025', 'username': 'DeepMee20212071'}, {'user_id': '18839785', 'username': 'narendramodi'}, {'user_id': '1447949844', 'username': 'AmitShah'}, {'user_id': '77732185', 'username': 'drharshvardhan'}]",,,,,"['heartfelt', 'tribute', 'work', 'country', 'working', 'protect', 'persons', 'separated', 'family', 'away', 'home', 'raise', 'name']",1
1535,1535,1244565965981061120,1244565965981061120,1585562623000,2020-03-30 15:33:43,530,,live valley park garia our areas having power outage from today yesterday and day before yesterday there was power outage for and hrs have old kid home during lockdown and summer heat ’ really difficult please talk cesc,[],[],1244554232159703046,1244554232159703046,SuvadeepBhatta4,Suvadeep Bhattacharjee,1,15,https://twitter.com/SuvadeepBhatta4/status/1244565965981061120,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1244554232159703046', 'username': 'SuvadeepBhatta4'}, {'user_id': '141308634', 'username': 'aitmc_arup'}]",,,,,"['live', 'valley', 'park', 'garia', 'areas', 'power', 'outage', 'today', 'yesterday', 'day', 'yesterday', 'power', 'outage', 'hrs', 'old', 'kid', 'home', 'lockdown', 'summer', 'heat', '’', 'really', 'difficult', 'please', 'talk', 'cesc']",1
1536,1536,1244565313217150977,1244565313217150977,1585562468000,2020-03-30 15:31:08,530,,really thankful and our home minister take good action for sharnarthis who came from pak because this pandemic situation can see how they treat other communities other than muslims and very shameful for pakistan pic twitter com zh1iaxqxdc,[],[],247198246,247198246,MANTHANCLICKS,Mohit Joshi,1,15,https://twitter.com/MANTHANCLICKS/status/1244565313217150977,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '247198246', 'username': 'MANTHANCLICKS'}, {'user_id': '18839785', 'username': 'narendramodi'}, {'user_id': '1447949844', 'username': 'AmitShah'}, {'user_id': '122453931', 'username': 'ImranKhanPTI'}]",,,,,"['really', 'thankful', 'home', 'minister', 'take', 'good', 'action', 'sharnarthis', 'came', 'pak', 'pandemic', 'situation', 'see', 'treat', 'communities', 'muslims', 'shameful', 'pakistan', 'pic', 'twitter', 'com', 'zh1iaxqxdc']",1
1537,1537,1244564240008011783,1244564240008011783,1585562212000,2020-03-30 15:26:52,530,,dear mona what authenticity this news that govt ask ppl work from home somebody did bom blast from his home reply,[],[],890897684177006593,890897684177006593,SudhirD48189861,SudhirDubey,1,15,https://twitter.com/SudhirD48189861/status/1244564240008011783,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '890897684177006593', 'username': 'SudhirD48189861'}, {'user_id': '784022571167649796', 'username': 'MonaAlamm'}]",,,,,"['dear', 'mona', 'authenticity', 'news', 'govt', 'ask', 'ppl', 'work', 'home', 'somebody', 'bom', 'blast', 'home', 'reply']",0
1538,1538,1244563950454243331,1244563950454243331,1585562143000,2020-03-30 15:25:43,530,,potential carriers coming from affected countries check temperature and advice home isolation ppl coming from neighbouring states bath sanitiser solution both are use though …,['#covid_19india'],[],275464313,275464313,tharunboda,Tharun,1,15,https://twitter.com/tharunboda/status/1244563950454243331,False,2,0,1,https://twitter.com/KanwardeepsTOI/status/1244508599038009344,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '275464313', 'username': 'tharunboda'}]",,,,,"['potential', 'carriers', 'coming', 'affected', 'countries', 'check', 'temperature', 'advice', 'home', 'isolation', 'ppl', 'coming', 'neighbouring', 'states', 'bath', 'sanitiser', 'solution', 'use', 'though', '…']",0
1539,1539,1244563852584300546,1244563852584300546,1585562119000,2020-03-30 15:25:19,530,,استغفر الله more test positive covid tally now two among them district have travel history indonesia the duo aged and years had also shared sumo vehicle way home from jammu srinagar with covid patient from bemina,"['#kashmir', '#shopian']",[],1088729008693424128,1088729008693424128,Abdul_Baaasit,Abdul Basit,1,15,https://twitter.com/Abdul_Baaasit/status/1244563852584300546,False,4,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1088729008693424128', 'username': 'Abdul_Baaasit'}]",,,,,"['استغفر', 'الله', 'test', 'positive', 'covid', 'tally', 'two', 'among', 'district', 'travel', 'history', 'indonesia', 'duo', 'aged', 'years', 'also', 'shared', 'sumo', 'vehicle', 'way', 'home', 'jammu', 'srinagar', 'covid', 'patient', 'bemina']",0
1540,1540,1244561223980437505,1244560663990521857,1585561493000,2020-03-30 15:14:53,530,Shupiyan,two among them are residents shopian district south kashmir and have travel history indonesia the duo aged and years had also shared sumo vehicle way home from jammu srinagar with covid patient from bemina srinagar they said – shupiyan,[],[],1240353594504695813,1240353594504695813,SyedAshrafQadri,Syed Ashraf Qadri,1,15,https://twitter.com/SyedAshrafQadri/status/1244561223980437505,False,5,0,1,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1240353594504695813', 'username': 'SyedAshrafQadri'}, {'user_id': '128217529', 'username': 'nazir_masoodi'}]",,,,,"['two', 'among', 'residents', 'shopian', 'district', 'south', 'kashmir', 'travel', 'history', 'indonesia', 'duo', 'aged', 'years', 'also', 'shared', 'sumo', 'vehicle', 'way', 'home', 'jammu', 'srinagar', 'covid', 'patient', 'bemina', 'srinagar', 'said', '–', 'shupiyan']",0
1545,1545,1244560873361780737,1244556295778095105,1585561409000,2020-03-30 15:13:29,530,,two among them are residents shopian district south kashmir and have travel history indonesia the duo aged and years had also shared sumo vehicle way home from jammu srinagar with covid patient from bemina srinagar they said ,[],[],1240353594504695813,1240353594504695813,SyedAshrafQadri,Syed Ashraf Qadri,1,15,https://twitter.com/SyedAshrafQadri/status/1244560873361780737,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1240353594504695813', 'username': 'SyedAshrafQadri'}, {'user_id': '731117568556142592', 'username': 'kansalrohit69'}, {'user_id': '830669077022531584', 'username': 'diprjk'}, {'user_id': '2596143056', 'username': 'MoHFW_INDIA'}, {'user_id': '1140925745843150848', 'username': 'HealthMedicalE1'}]",,,,,"['two', 'among', 'residents', 'shopian', 'district', 'south', 'kashmir', 'travel', 'history', 'indonesia', 'duo', 'aged', 'years', 'also', 'shared', 'sumo', 'vehicle', 'way', 'home', 'jammu', 'srinagar', 'covid', 'patient', 'bemina', 'srinagar', 'said']",0
1546,1546,1244560748702883840,1244560748702883840,1585561379000,2020-03-30 15:12:59,530,,today 13th day home some time feel work from home work for home thanks your all staff that are feeling safe ,[],[],130721814,130721814,Pardeep_Garg17,PG(Pardeep Garg),1,15,https://twitter.com/Pardeep_Garg17/status/1244560748702883840,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '130721814', 'username': 'Pardeep_Garg17'}]",,,,,"['today', '13th', 'day', 'home', 'time', 'feel', 'work', 'home', 'work', 'home', 'thanks', 'staff', 'feeling', 'safe']",0
1547,1547,1244558640390049794,1244558640390049794,1585560877000,2020-03-30 15:04:37,530,,"
throwback from last years summer holidays the second note hope this puts smile everyones face can see being quarantined home stressful  hows everyones quarantine far just… igshid ppilouc6af1q …",['#latepost'],[],3186843668,3186843668,hasan_madni786,Muhammad Hasan Asif,1,15,https://twitter.com/hasan_madni786/status/1244558640390049794,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '3186843668', 'username': 'hasan_madni786'}]",,,,,"['throwback', 'last', 'years', 'summer', 'holidays', 'second', 'note', 'hope', 'puts', 'smile', 'everyones', 'face', 'see', 'quarantined', 'home', 'stressful', 'hows', 'everyones', 'quarantine', 'far', 'just…', 'igshid', 'ppilouc6af1q', '…']",0
1548,1548,1244558478795915264,1244558478795915264,1585560838000,2020-03-30 15:03:58,530,,team jio delivery jiofi device and sim card available during lockdown want one for working from home tried from your website but says delivery not available location gaur city noida,[],[],109330658,109330658,gaurang_bansal,Gaurang Bansal,1,15,https://twitter.com/gaurang_bansal/status/1244558478795915264,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '109330658', 'username': 'gaurang_bansal'}, {'user_id': '929129743', 'username': 'reliancejio'}]",,,,,"['team', 'jio', 'delivery', 'jiofi', 'device', 'sim', 'card', 'available', 'lockdown', 'want', 'one', 'working', 'home', 'tried', 'website', 'says', 'delivery', 'available', 'location', 'gaur', 'city', 'noida']",0
1549,1549,1244558477613240322,1244558477613240322,1585560838000,2020-03-30 15:03:58,530,,binge watch and binge eat home stay home stay safe listen the song heal the world michael jackson motivate yourself during the lockdown order food from the café via zomato and swiggy … igshid l8i91kghyz7r …,[],[],1000944629150138369,1000944629150138369,TheONCafe,The ON Cafe,1,15,https://twitter.com/TheONCafe/status/1244558477613240322,False,1,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1000944629150138369', 'username': 'TheONCafe'}]",,,,,"['binge', 'watch', 'binge', 'eat', 'home', 'stay', 'home', 'stay', 'safe', 'listen', 'song', 'heal', 'world', 'michael', 'jackson', 'motivate', 'lockdown', 'order', 'food', 'café', 'via', 'zomato', 'swiggy', '…', 'igshid', 'l8i91kghyz7r', '…']",0
1550,1550,1244558308561653762,1244558308561653762,1585560798000,2020-03-30 15:03:18,530,,home isolation seniors people came from other states kalyani not getting essential medicine and food municipality only fixed poster for corona out side the homes really painful ,[],[],354235460,354235460,arunbhattachary,Arun Kumar (Chela of Swami Ji ),1,15,https://twitter.com/arunbhattachary/status/1244558308561653762,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '354235460', 'username': 'arunbhattachary'}, {'user_id': '2526794479', 'username': 'MamataOfficial'}]",,,,,"['home', 'isolation', 'seniors', 'people', 'came', 'states', 'kalyani', 'getting', 'essential', 'medicine', 'food', 'municipality', 'fixed', 'poster', 'corona', 'side', 'homes', 'really', 'painful']",0
1551,1551,1244555828369059845,1244555828369059845,1585560206000,2020-03-30 14:53:26,530,,god knows better not obey our grounding rites guards nice way from outside like corona taking butter better but home ,[],[],988618255081263105,988618255081263105,UdaiBhanuSing10,उदय भानु सिंह,1,14,https://twitter.com/UdaiBhanuSing10/status/1244555828369059845,False,1,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '988618255081263105', 'username': 'UdaiBhanuSing10'}]",,,,,"['god', 'knows', 'better', 'obey', 'grounding', 'rites', 'guards', 'nice', 'way', 'outside', 'like', 'corona', 'taking', 'butter', 'better', 'home']",0
1552,1552,1244552374573826049,1244552374573826049,1585559383000,2020-03-30 14:39:43,530,,"
fogging disinfection spraying work done quarantine houses aksharvan society manjalpur
✌ pic twitter com 1g5noktehn","['#work_from_home', '#bjp4manjalpur', '#keep_supporting']",[],1044128120826032128,1044128120826032128,bjpshakuntala,Shakuntala Shinde,1,14,https://twitter.com/bjpshakuntala/status/1244552374573826049,False,4,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1044128120826032128', 'username': 'bjpshakuntala'}, {'user_id': '18839785', 'username': 'narendramodi'}, {'user_id': '1447949844', 'username': 'AmitShah'}, {'user_id': '2990611686', 'username': 'JPNadda'}, {'user_id': '130104041', 'username': 'smritiirani'}, {'user_id': '2378726604', 'username': 'VijayaRahatkar'}, {'user_id': '733633106398347264', 'username': 'kanta_kn'}, {'user_id': '627355202', 'username': 'vijayrupanibjp'}, {'user_id': '482203628', 'username': 'jitu_vaghani'}, {'user_id': '78920095', 'username': 'Shabdsharanbjp'}, {'user_id': '2890923547', 'username': 'mpvadodara'}]",,,,,"['fogging', 'disinfection', 'spraying', 'work', 'done', 'quarantine', 'houses', 'aksharvan', 'society', 'manjalpur', '✌', 'pic', 'twitter', 'com', '1g5noktehn']",1
1553,1553,1244550511539478530,1244550511539478530,1585558939000,2020-03-30 14:32:19,530,,this work from home @ kphb beside lane brothers igshid rup1fq9lwhmf …,[],[],906805994038075392,906805994038075392,omr7871,Om Rana,1,14,https://twitter.com/omr7871/status/1244550511539478530,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '906805994038075392', 'username': 'omr7871'}]",,,,,"['work', 'home', 'kphb', 'beside', 'lane', 'brothers', 'igshid', 'rup1fq9lwhmf', '…']",1
